renamed	dataset	sample_type
ABCS_02576	DLBC	Primary Tumor
ABCS_02577	DLBC	Primary Tumor
ABCS_02578	DLBC	Primary Tumor
ABCS_02579	DLBC	Primary Tumor
ABCS_02580	DLBC	Primary Tumor
ABCS_02581	DLBC	Primary Tumor
ABCS_02582	DLBC	Primary Tumor
ABCS_02583	DLBC	Primary Tumor
ABCS_02584	DLBC	Primary Tumor
ABCS_02585	DLBC	Primary Tumor
ABCS_02586	DLBC	Primary Tumor
ABCS_02587	DLBC	Primary Tumor
ABCS_02588	DLBC	Primary Tumor
ABCS_02589	DLBC	Primary Tumor
ABCS_00354	BLCA	Primary Tumor
ABCS_00355	BLCA	Primary Tumor
ABCS_00356	BLCA	Primary Tumor
ABCS_00357	BLCA	Primary Tumor
ABCS_00358	BLCA	Primary Tumor
ABCS_00359	BLCA	Primary Tumor
ABCS_00360	BLCA	Primary Tumor
ABCS_00361	BLCA	Primary Tumor
ABCS_00362	BLCA	Primary Tumor
ABCS_00363	BLCA	Primary Tumor
ABCS_00364	BLCA	Primary Tumor
ABCS_00365	BLCA	Primary Tumor
ABCS_00366	BLCA	Primary Tumor
ABCS_00367	BLCA	Primary Tumor
ABCS_00368	BLCA	Primary Tumor
ABCS_00369	BLCA	Primary Tumor
ABCS_00370	BLCA	Primary Tumor
ABCS_00371	BLCA	Primary Tumor
ABCS_00372	BLCA	Primary Tumor
ABCS_00373	BLCA	Primary Tumor
ABCS_00374	BLCA	Primary Tumor
ABCS_00375	BLCA	Primary Tumor
ABCS_00376	BLCA	Primary Tumor
ABCS_10771	THCA	Primary Tumor
ABCS_10772	THCA	Primary Tumor
ABCS_10773	THCA	Solid Tissue Normal
ABCS_10774	THCA	Primary Tumor
ABCS_10775	THCA	Primary Tumor
ABCS_10776	THCA	Solid Tissue Normal
ABCS_10777	THCA	Primary Tumor
ABCS_10778	THCA	Primary Tumor
ABCS_00377	BLCA	Primary Tumor
ABCS_00378	BLCA	Primary Tumor
ABCS_11505	UCEC	Primary Tumor
ABCS_07794	PAAD	Primary Tumor
ABCS_07795	PAAD	Solid Tissue Normal
ABCS_07796	PAAD	Primary Tumor
ABCS_07797	PAAD	Solid Tissue Normal
ABCS_03249	HNSC	Primary Tumor
ABCS_03250	HNSC	Primary Tumor
ABCS_03251	HNSC	Primary Tumor
ABCS_03252	HNSC	Primary Tumor
ABCS_03253	HNSC	Solid Tissue Normal
ABCS_03254	HNSC	Primary Tumor
ABCS_03255	HNSC	Solid Tissue Normal
ABCS_03256	HNSC	Primary Tumor
ABCS_07798	PAAD	Primary Tumor
ABCS_08325	PRAD	Primary Tumor
ABCS_08326	PRAD	Primary Tumor
ABCS_08327	PRAD	Primary Tumor
ABCS_09037	SARC	Primary Tumor
ABCS_09038	SARC	Primary Tumor
ABCS_09039	SARC	Primary Tumor
ABCS_09040	SARC	Primary Tumor
ABCS_09041	SARC	Primary Tumor
ABCS_08328	PRAD	Primary Tumor
ABCS_08329	PRAD	Primary Tumor
ABCS_08330	PRAD	Primary Tumor
ABCS_08331	PRAD	Primary Tumor
ABCS_08332	PRAD	Primary Tumor
ABCS_08333	PRAD	Primary Tumor
ABCS_08334	PRAD	Primary Tumor
ABCS_08335	PRAD	Primary Tumor
ABCS_08336	PRAD	Primary Tumor
ABCS_08337	PRAD	Solid Tissue Normal
ABCS_08338	PRAD	Primary Tumor
ABCS_08339	PRAD	Primary Tumor
ABCS_08340	PRAD	Primary Tumor
ABCS_08341	PRAD	Primary Tumor
ABCS_08342	PRAD	Primary Tumor
ABCS_08343	PRAD	Primary Tumor
ABCS_08344	PRAD	Primary Tumor
ABCS_08345	PRAD	Primary Tumor
ABCS_08346	PRAD	Solid Tissue Normal
ABCS_08347	PRAD	Primary Tumor
ABCS_08348	PRAD	Solid Tissue Normal
ABCS_08349	PRAD	Primary Tumor
ABCS_08350	PRAD	Primary Tumor
ABCS_08351	PRAD	Solid Tissue Normal
ABCS_08352	PRAD	Primary Tumor
ABCS_08353	PRAD	Solid Tissue Normal
ABCS_08354	PRAD	Primary Tumor
ABCS_08355	PRAD	Primary Tumor
ABCS_08356	PRAD	Solid Tissue Normal
ABCS_08357	PRAD	Primary Tumor
ABCS_08358	PRAD	Solid Tissue Normal
ABCS_08359	PRAD	Primary Tumor
ABCS_08360	PRAD	Primary Tumor
ABCS_08361	PRAD	Primary Tumor
ABCS_08362	PRAD	Primary Tumor
ABCS_08363	PRAD	Solid Tissue Normal
ABCS_08364	PRAD	Primary Tumor
ABCS_08365	PRAD	Primary Tumor
ABCS_08366	PRAD	Primary Tumor
ABCS_08367	PRAD	Solid Tissue Normal
ABCS_08368	PRAD	Primary Tumor
ABCS_08369	PRAD	Primary Tumor
ABCS_08370	PRAD	Primary Tumor
ABCS_08371	PRAD	Primary Tumor
ABCS_08372	PRAD	Primary Tumor
ABCS_08373	PRAD	Primary Tumor
ABCS_08374	PRAD	Primary Tumor
ABCS_08375	PRAD	Primary Tumor
ABCS_08376	PRAD	Solid Tissue Normal
ABCS_08377	PRAD	Primary Tumor
ABCS_08378	PRAD	Solid Tissue Normal
ABCS_08379	PRAD	Primary Tumor
ABCS_08380	PRAD	Solid Tissue Normal
ABCS_08381	PRAD	Primary Tumor
ABCS_08382	PRAD	Primary Tumor
ABCS_08383	PRAD	Primary Tumor
ABCS_08384	PRAD	Solid Tissue Normal
ABCS_08385	PRAD	Primary Tumor
ABCS_08386	PRAD	Primary Tumor
ABCS_08387	PRAD	Primary Tumor
ABCS_08388	PRAD	Primary Tumor
ABCS_08389	PRAD	Primary Tumor
ABCS_08390	PRAD	Primary Tumor
ABCS_08391	PRAD	Primary Tumor
ABCS_08392	PRAD	Primary Tumor
ABCS_08393	PRAD	Primary Tumor
ABCS_08394	PRAD	Primary Tumor
ABCS_08395	PRAD	Primary Tumor
ABCS_08396	PRAD	Primary Tumor
ABCS_08397	PRAD	Primary Tumor
ABCS_08398	PRAD	Primary Tumor
ABCS_08399	PRAD	Primary Tumor
ABCS_08400	PRAD	Primary Tumor
ABCS_08401	PRAD	Primary Tumor
ABCS_08402	PRAD	Primary Tumor
ABCS_08403	PRAD	Primary Tumor
ABCS_08404	PRAD	Primary Tumor
ABCS_08405	PRAD	Primary Tumor
ABCS_08406	PRAD	Primary Tumor
ABCS_08407	PRAD	Primary Tumor
ABCS_03257	HNSC	Primary Tumor
ABCS_03258	HNSC	Primary Tumor
ABCS_03259	HNSC	Primary Tumor
ABCS_03260	HNSC	Primary Tumor
ABCS_03261	HNSC	Primary Tumor
ABCS_03262	HNSC	Primary Tumor
ABCS_03263	HNSC	Primary Tumor
ABCS_03264	HNSC	Primary Tumor
ABCS_03265	HNSC	Primary Tumor
ABCS_03266	HNSC	Primary Tumor
ABCS_03267	HNSC	Solid Tissue Normal
ABCS_03268	HNSC	Primary Tumor
ABCS_03269	HNSC	Primary Tumor
ABCS_03270	HNSC	Primary Tumor
ABCS_03271	HNSC	Primary Tumor
ABCS_03272	HNSC	Solid Tissue Normal
ABCS_03273	HNSC	Primary Tumor
ABCS_03274	HNSC	Solid Tissue Normal
ABCS_04442	KIRP	Primary Tumor
ABCS_04443	KIRP	Primary Tumor
ABCS_04444	KIRP	Primary Tumor
ABCS_04445	KIRP	Primary Tumor
ABCS_04446	KIRP	Primary Tumor
ABCS_04447	KIRP	Primary Tumor
ABCS_04448	KIRP	Primary Tumor
ABCS_04449	KIRP	Primary Tumor
ABCS_04450	KIRP	Primary Tumor
ABCS_09918	STAD	Primary Tumor
ABCS_09919	STAD	Primary Tumor
ABCS_09920	STAD	Primary Tumor
ABCS_09921	STAD	Primary Tumor
ABCS_09922	STAD	Primary Tumor
ABCS_09923	STAD	Primary Tumor
ABCS_01893	CESC	Primary Tumor
ABCS_01894	CESC	Primary Tumor
ABCS_08408	PRAD	Primary Tumor
ABCS_08409	PRAD	Primary Tumor
ABCS_08410	PRAD	Primary Tumor
ABCS_08411	PRAD	Primary Tumor
ABCS_09924	STAD	Primary Tumor
ABCS_03275	HNSC	Primary Tumor
ABCS_01895	CESC	Primary Tumor
ABCS_01896	CESC	Solid Tissue Normal
ABCS_01897	CESC	Primary Tumor
ABCS_01898	CESC	Primary Tumor
ABCS_01899	CESC	Primary Tumor
ABCS_01900	CESC	Metastatic
ABCS_01644	BRCA	Primary Tumor
ABCS_01645	BRCA	Primary Tumor
ABCS_05983	LIHC	Primary Tumor
ABCS_05984	LIHC	Primary Tumor
ABCS_00379	BLCA	Primary Tumor
ABCS_00380	BLCA	Primary Tumor
ABCS_00381	BLCA	Primary Tumor
ABCS_00382	BLCA	Primary Tumor
ABCS_09553	SKCM	Metastatic
ABCS_09554	SKCM	Metastatic
ABCS_09555	SKCM	Primary Tumor
ABCS_09042	SARC	Primary Tumor
ABCS_09043	SARC	Primary Tumor
ABCS_09044	SARC	Primary Tumor
ABCS_05336	LGG	Primary Tumor
ABCS_05337	LGG	Primary Tumor
ABCS_05338	LGG	Primary Tumor
ABCS_05339	LGG	Primary Tumor
ABCS_05340	LGG	Primary Tumor
ABCS_05341	LGG	Primary Tumor
ABCS_05342	LGG	Primary Tumor
ABCS_05343	LGG	Primary Tumor
ABCS_05344	LGG	Primary Tumor
ABCS_05345	LGG	Primary Tumor
ABCS_05346	LGG	Primary Tumor
ABCS_05347	LGG	Primary Tumor
ABCS_05348	LGG	Primary Tumor
ABCS_05349	LGG	Primary Tumor
ABCS_05350	LGG	Primary Tumor
ABCS_05351	LGG	Primary Tumor
ABCS_05352	LGG	Primary Tumor
ABCS_05353	LGG	Primary Tumor
ABCS_05354	LGG	Primary Tumor
ABCS_05355	LGG	Primary Tumor
ABCS_05356	LGG	Primary Tumor
ABCS_05357	LGG	Primary Tumor
ABCS_05358	LGG	Primary Tumor
ABCS_05359	LGG	Primary Tumor
ABCS_05360	LGG	Primary Tumor
ABCS_05361	LGG	Primary Tumor
ABCS_05362	LGG	Primary Tumor
ABCS_05363	LGG	Primary Tumor
ABCS_05364	LGG	Primary Tumor
ABCS_05365	LGG	Primary Tumor
ABCS_05366	LGG	Primary Tumor
ABCS_05367	LGG	Primary Tumor
ABCS_05368	LGG	Primary Tumor
ABCS_05369	LGG	Primary Tumor
ABCS_05370	LGG	Primary Tumor
ABCS_05371	LGG	Primary Tumor
ABCS_05372	LGG	Primary Tumor
ABCS_05373	LGG	Primary Tumor
ABCS_05374	LGG	Primary Tumor
ABCS_05375	LGG	Primary Tumor
ABCS_05376	LGG	Primary Tumor
ABCS_05377	LGG	Primary Tumor
ABCS_05378	LGG	Primary Tumor
ABCS_05379	LGG	Primary Tumor
ABCS_05380	LGG	Primary Tumor
ABCS_05381	LGG	Primary Tumor
ABCS_05382	LGG	Primary Tumor
ABCS_05383	LGG	Primary Tumor
ABCS_05384	LGG	Primary Tumor
ABCS_05385	LGG	Primary Tumor
ABCS_05386	LGG	Primary Tumor
ABCS_05387	LGG	Primary Tumor
ABCS_05388	LGG	Primary Tumor
ABCS_05389	LGG	Primary Tumor
ABCS_05390	LGG	Primary Tumor
ABCS_05391	LGG	Primary Tumor
ABCS_05392	LGG	Primary Tumor
ABCS_05393	LGG	Primary Tumor
ABCS_05394	LGG	Primary Tumor
ABCS_05395	LGG	Primary Tumor
ABCS_05396	LGG	Primary Tumor
ABCS_05397	LGG	Primary Tumor
ABCS_05398	LGG	Primary Tumor
ABCS_05399	LGG	Primary Tumor
ABCS_05400	LGG	Primary Tumor
ABCS_05401	LGG	Primary Tumor
ABCS_05402	LGG	Primary Tumor
ABCS_05403	LGG	Primary Tumor
ABCS_05404	LGG	Primary Tumor
ABCS_05405	LGG	Primary Tumor
ABCS_05406	LGG	Primary Tumor
ABCS_05407	LGG	Primary Tumor
ABCS_05408	LGG	Primary Tumor
ABCS_05409	LGG	Primary Tumor
ABCS_05410	LGG	Primary Tumor
ABCS_05411	LGG	Primary Tumor
ABCS_05412	LGG	Primary Tumor
ABCS_05413	LGG	Primary Tumor
ABCS_05414	LGG	Primary Tumor
ABCS_05415	LGG	Primary Tumor
ABCS_05416	LGG	Primary Tumor
ABCS_05417	LGG	Primary Tumor
ABCS_05418	LGG	Primary Tumor
ABCS_05419	LGG	Primary Tumor
ABCS_05420	LGG	Primary Tumor
ABCS_05421	LGG	Primary Tumor
ABCS_05422	LGG	Primary Tumor
ABCS_05423	LGG	Primary Tumor
ABCS_05424	LGG	Primary Tumor
ABCS_05425	LGG	Primary Tumor
ABCS_05426	LGG	Primary Tumor
ABCS_05427	LGG	Primary Tumor
ABCS_05428	LGG	Primary Tumor
ABCS_05429	LGG	Primary Tumor
ABCS_05430	LGG	Primary Tumor
ABCS_05431	LGG	Primary Tumor
ABCS_05432	LGG	Primary Tumor
ABCS_05433	LGG	Primary Tumor
ABCS_05434	LGG	Primary Tumor
ABCS_05435	LGG	Primary Tumor
ABCS_05436	LGG	Primary Tumor
ABCS_05437	LGG	Primary Tumor
ABCS_05438	LGG	Primary Tumor
ABCS_09925	STAD	Primary Tumor
ABCS_09926	STAD	Solid Tissue Normal
ABCS_09927	STAD	Primary Tumor
ABCS_09928	STAD	Primary Tumor
ABCS_09929	STAD	Primary Tumor
ABCS_09930	STAD	Primary Tumor
ABCS_09931	STAD	Primary Tumor
ABCS_09932	STAD	Primary Tumor
ABCS_09933	STAD	Primary Tumor
ABCS_09934	STAD	Primary Tumor
ABCS_09935	STAD	Primary Tumor
ABCS_09936	STAD	Primary Tumor
ABCS_09937	STAD	Primary Tumor
ABCS_09938	STAD	Primary Tumor
ABCS_09939	STAD	Solid Tissue Normal
ABCS_09940	STAD	Primary Tumor
ABCS_09941	STAD	Primary Tumor
ABCS_09942	STAD	Primary Tumor
ABCS_09943	STAD	Solid Tissue Normal
ABCS_09944	STAD	Solid Tissue Normal
ABCS_09945	STAD	Primary Tumor
ABCS_09946	STAD	Solid Tissue Normal
ABCS_09947	STAD	Primary Tumor
ABCS_09948	STAD	Primary Tumor
ABCS_09949	STAD	Primary Tumor
ABCS_09950	STAD	Primary Tumor
ABCS_09951	STAD	Solid Tissue Normal
ABCS_09952	STAD	Solid Tissue Normal
ABCS_09953	STAD	Primary Tumor
ABCS_09954	STAD	Primary Tumor
ABCS_09955	STAD	Solid Tissue Normal
ABCS_09956	STAD	Primary Tumor
ABCS_09957	STAD	Solid Tissue Normal
ABCS_09958	STAD	Primary Tumor
ABCS_09959	STAD	Primary Tumor
ABCS_09960	STAD	Primary Tumor
ABCS_09961	STAD	Primary Tumor
ABCS_09962	STAD	Primary Tumor
ABCS_09963	STAD	Solid Tissue Normal
ABCS_09964	STAD	Solid Tissue Normal
ABCS_09965	STAD	Primary Tumor
ABCS_09966	STAD	Solid Tissue Normal
ABCS_09967	STAD	Solid Tissue Normal
ABCS_09968	STAD	Primary Tumor
ABCS_09969	STAD	Primary Tumor
ABCS_09970	STAD	Primary Tumor
ABCS_09971	STAD	Primary Tumor
ABCS_09972	STAD	Primary Tumor
ABCS_09973	STAD	Primary Tumor
ABCS_09974	STAD	Primary Tumor
ABCS_09975	STAD	Primary Tumor
ABCS_09976	STAD	Solid Tissue Normal
ABCS_09977	STAD	Primary Tumor
ABCS_07799	PAAD	Primary Tumor
ABCS_07800	PAAD	Solid Tissue Normal
ABCS_07801	PAAD	Primary Tumor
ABCS_07802	PAAD	Primary Tumor
ABCS_07803	PAAD	Primary Tumor
ABCS_07804	PAAD	Primary Tumor
ABCS_07805	PAAD	Primary Tumor
ABCS_07806	PAAD	Primary Tumor
ABCS_07807	PAAD	Primary Tumor
ABCS_05439	LGG	Primary Tumor
ABCS_05440	LGG	Primary Tumor
ABCS_05441	LGG	Primary Tumor
ABCS_05442	LGG	Primary Tumor
ABCS_05443	LGG	Primary Tumor
ABCS_05444	LGG	Primary Tumor
ABCS_05445	LGG	Primary Tumor
ABCS_05446	LGG	Primary Tumor
ABCS_05447	LGG	Primary Tumor
ABCS_05448	LGG	Primary Tumor
ABCS_05449	LGG	Primary Tumor
ABCS_05450	LGG	Primary Tumor
ABCS_05451	LGG	Primary Tumor
ABCS_05452	LGG	Primary Tumor
ABCS_05453	LGG	Primary Tumor
ABCS_07808	PAAD	Primary Tumor
ABCS_07809	PAAD	Primary Tumor
ABCS_07810	PAAD	Primary Tumor
ABCS_07811	PAAD	Primary Tumor
ABCS_07812	PAAD	Primary Tumor
ABCS_07813	PAAD	Primary Tumor
ABCS_07814	PAAD	Primary Tumor
ABCS_07815	PAAD	Primary Tumor
ABCS_07816	PAAD	Primary Tumor
ABCS_07817	PAAD	Primary Tumor
ABCS_07818	PAAD	Primary Tumor
ABCS_07819	PAAD	Primary Tumor
ABCS_07820	PAAD	Primary Tumor
ABCS_07821	PAAD	Primary Tumor
ABCS_07822	PAAD	Primary Tumor
ABCS_07823	PAAD	Primary Tumor
ABCS_07824	PAAD	Primary Tumor
ABCS_07825	PAAD	Primary Tumor
ABCS_07826	PAAD	Primary Tumor
ABCS_07827	PAAD	Primary Tumor
ABCS_07828	PAAD	Primary Tumor
ABCS_07829	PAAD	Primary Tumor
ABCS_07830	PAAD	Primary Tumor
ABCS_07831	PAAD	Primary Tumor
ABCS_07832	PAAD	Primary Tumor
ABCS_07833	PAAD	Primary Tumor
ABCS_07834	PAAD	Primary Tumor
ABCS_07835	PAAD	Primary Tumor
ABCS_07836	PAAD	Primary Tumor
ABCS_07837	PAAD	Primary Tumor
ABCS_07838	PAAD	Metastatic
ABCS_04451	KIRP	Primary Tumor
ABCS_04452	KIRP	Primary Tumor
ABCS_04453	KIRP	Primary Tumor
ABCS_04454	KIRP	Primary Tumor
ABCS_04455	KIRP	Primary Tumor
ABCS_04456	KIRP	Primary Tumor
ABCS_04457	KIRP	Primary Tumor
ABCS_07839	PAAD	Primary Tumor
ABCS_07840	PAAD	Primary Tumor
ABCS_07841	PAAD	Primary Tumor
ABCS_07842	PAAD	Primary Tumor
ABCS_07843	PAAD	Primary Tumor
ABCS_07844	PAAD	Primary Tumor
ABCS_07845	PAAD	Primary Tumor
ABCS_07846	PAAD	Primary Tumor
ABCS_07847	PAAD	Primary Tumor
ABCS_07848	PAAD	Primary Tumor
ABCS_07849	PAAD	Primary Tumor
ABCS_07850	PAAD	Primary Tumor
ABCS_07851	PAAD	Primary Tumor
ABCS_07852	PAAD	Primary Tumor
ABCS_07853	PAAD	Primary Tumor
ABCS_07854	PAAD	Primary Tumor
ABCS_07855	PAAD	Primary Tumor
ABCS_07856	PAAD	Primary Tumor
ABCS_07857	PAAD	Primary Tumor
ABCS_07858	PAAD	Primary Tumor
ABCS_07859	PAAD	Primary Tumor
ABCS_07860	PAAD	Primary Tumor
ABCS_07861	PAAD	Primary Tumor
ABCS_07862	PAAD	Primary Tumor
ABCS_07863	PAAD	Primary Tumor
ABCS_07864	PAAD	Primary Tumor
ABCS_07865	PAAD	Primary Tumor
ABCS_07866	PAAD	Primary Tumor
ABCS_07867	PAAD	Primary Tumor
ABCS_07868	PAAD	Primary Tumor
ABCS_07869	PAAD	Primary Tumor
ABCS_07870	PAAD	Primary Tumor
ABCS_07871	PAAD	Primary Tumor
ABCS_07872	PAAD	Primary Tumor
ABCS_07873	PAAD	Primary Tumor
ABCS_07874	PAAD	Primary Tumor
ABCS_07875	PAAD	Primary Tumor
ABCS_07876	PAAD	Primary Tumor
ABCS_07877	PAAD	Primary Tumor
ABCS_02606	ESCA	Primary Tumor
ABCS_02607	ESCA	Solid Tissue Normal
ABCS_02608	ESCA	Primary Tumor
ABCS_02609	ESCA	Solid Tissue Normal
ABCS_09045	SARC	Primary Tumor
ABCS_09046	SARC	Primary Tumor
ABCS_09047	SARC	Primary Tumor
ABCS_09048	SARC	Primary Tumor
ABCS_09049	SARC	Primary Tumor
ABCS_09050	SARC	Primary Tumor
ABCS_09051	SARC	Primary Tumor
ABCS_09052	SARC	Primary Tumor
ABCS_09053	SARC	Primary Tumor
ABCS_02610	ESCA	Primary Tumor
ABCS_02611	ESCA	Solid Tissue Normal
ABCS_02612	ESCA	Primary Tumor
ABCS_02613	ESCA	Primary Tumor
ABCS_02614	ESCA	Primary Tumor
ABCS_02615	ESCA	Primary Tumor
ABCS_02616	ESCA	Primary Tumor
ABCS_02617	ESCA	Primary Tumor
ABCS_02618	ESCA	Primary Tumor
ABCS_02619	ESCA	Primary Tumor
ABCS_02620	ESCA	Primary Tumor
ABCS_02621	ESCA	Primary Tumor
ABCS_02622	ESCA	Primary Tumor
ABCS_02623	ESCA	Primary Tumor
ABCS_02624	ESCA	Primary Tumor
ABCS_02625	ESCA	Primary Tumor
ABCS_02626	ESCA	Primary Tumor
ABCS_02627	ESCA	Primary Tumor
ABCS_02628	ESCA	Primary Tumor
ABCS_02629	ESCA	Primary Tumor
ABCS_02630	ESCA	Primary Tumor
ABCS_09556	SKCM	Primary Tumor
ABCS_05454	LGG	Primary Tumor
ABCS_05455	LGG	Primary Tumor
ABCS_10779	THCA	Primary Tumor
ABCS_10780	THCA	Primary Tumor
ABCS_10781	THCA	Primary Tumor
ABCS_10782	THCA	Primary Tumor
ABCS_10783	THCA	Primary Tumor
ABCS_10784	THCA	Primary Tumor
ABCS_10785	THCA	Primary Tumor
ABCS_10786	THCA	Primary Tumor
ABCS_09978	STAD	Primary Tumor
ABCS_09979	STAD	Solid Tissue Normal
ABCS_09980	STAD	Primary Tumor
ABCS_09981	STAD	Primary Tumor
ABCS_09982	STAD	Solid Tissue Normal
ABCS_09983	STAD	Primary Tumor
ABCS_09984	STAD	Solid Tissue Normal
ABCS_09985	STAD	Primary Tumor
ABCS_09986	STAD	Primary Tumor
ABCS_09987	STAD	Primary Tumor
ABCS_09988	STAD	Primary Tumor
ABCS_09989	STAD	Primary Tumor
ABCS_09990	STAD	Primary Tumor
ABCS_09991	STAD	Primary Tumor
ABCS_09992	STAD	Primary Tumor
ABCS_09993	STAD	Primary Tumor
ABCS_09994	STAD	Primary Tumor
ABCS_09995	STAD	Primary Tumor
ABCS_09996	STAD	Primary Tumor
ABCS_09997	STAD	Solid Tissue Normal
ABCS_09998	STAD	Primary Tumor
ABCS_09999	STAD	Solid Tissue Normal
ABCS_10000	STAD	Primary Tumor
ABCS_10001	STAD	Solid Tissue Normal
ABCS_03276	HNSC	Primary Tumor
ABCS_03277	HNSC	Primary Tumor
ABCS_03278	HNSC	Primary Tumor
ABCS_03279	HNSC	Primary Tumor
ABCS_03280	HNSC	Primary Tumor
ABCS_03281	HNSC	Primary Tumor
ABCS_03282	HNSC	Primary Tumor
ABCS_03283	HNSC	Primary Tumor
ABCS_03284	HNSC	Primary Tumor
ABCS_03285	HNSC	Primary Tumor
ABCS_03286	HNSC	Primary Tumor
ABCS_03287	HNSC	Primary Tumor
ABCS_01901	CESC	Primary Tumor
ABCS_01902	CESC	Primary Tumor
ABCS_01903	CESC	Primary Tumor
ABCS_01904	CESC	Primary Tumor
ABCS_01905	CESC	Primary Tumor
ABCS_01906	CESC	Primary Tumor
ABCS_01907	CESC	Primary Tumor
ABCS_01908	CESC	Primary Tumor
ABCS_01909	CESC	Primary Tumor
ABCS_09054	SARC	Primary Tumor
ABCS_09055	SARC	Primary Tumor
ABCS_09056	SARC	Primary Tumor
ABCS_09057	SARC	Primary Tumor
ABCS_09058	SARC	Primary Tumor
ABCS_09059	SARC	Primary Tumor
ABCS_09060	SARC	Primary Tumor
ABCS_04458	KIRP	Primary Tumor
ABCS_04459	KIRP	Primary Tumor
ABCS_04460	KIRP	Primary Tumor
ABCS_04461	KIRP	Primary Tumor
ABCS_07107	LUSC	Primary Tumor
ABCS_06571	LUAD	Primary Tumor
ABCS_06572	LUAD	Primary Tumor
ABCS_06573	LUAD	Primary Tumor
ABCS_06574	LUAD	Primary Tumor
ABCS_06575	LUAD	Primary Tumor
ABCS_08412	PRAD	Primary Tumor
ABCS_08413	PRAD	Primary Tumor
ABCS_08414	PRAD	Primary Tumor
ABCS_08415	PRAD	Primary Tumor
ABCS_08416	PRAD	Primary Tumor
ABCS_08417	PRAD	Primary Tumor
ABCS_08418	PRAD	Primary Tumor
ABCS_08419	PRAD	Primary Tumor
ABCS_08420	PRAD	Primary Tumor
ABCS_08421	PRAD	Primary Tumor
ABCS_08422	PRAD	Primary Tumor
ABCS_08423	PRAD	Primary Tumor
ABCS_08424	PRAD	Primary Tumor
ABCS_08425	PRAD	Primary Tumor
ABCS_08426	PRAD	Primary Tumor
ABCS_08427	PRAD	Primary Tumor
ABCS_08428	PRAD	Solid Tissue Normal
ABCS_08429	PRAD	Primary Tumor
ABCS_08430	PRAD	Primary Tumor
ABCS_08431	PRAD	Primary Tumor
ABCS_08432	PRAD	Primary Tumor
ABCS_08433	PRAD	Primary Tumor
ABCS_08434	PRAD	Primary Tumor
ABCS_08435	PRAD	Primary Tumor
ABCS_04462	KIRP	Primary Tumor
ABCS_04463	KIRP	Primary Tumor
ABCS_04464	KIRP	Primary Tumor
ABCS_10787	THCA	Primary Tumor
ABCS_10788	THCA	Primary Tumor
ABCS_10789	THCA	Primary Tumor
ABCS_10790	THCA	Primary Tumor
ABCS_10791	THCA	Metastatic
ABCS_10792	THCA	Primary Tumor
ABCS_10793	THCA	Primary Tumor
ABCS_10794	THCA	Primary Tumor
ABCS_10795	THCA	Primary Tumor
ABCS_10796	THCA	Primary Tumor
ABCS_10797	THCA	Metastatic
ABCS_10798	THCA	Primary Tumor
ABCS_10799	THCA	Primary Tumor
ABCS_10800	THCA	Metastatic
ABCS_10801	THCA	Primary Tumor
ABCS_08436	PRAD	Primary Tumor
ABCS_08437	PRAD	Primary Tumor
ABCS_08438	PRAD	Primary Tumor
ABCS_08439	PRAD	Primary Tumor
ABCS_08440	PRAD	Primary Tumor
ABCS_08441	PRAD	Primary Tumor
ABCS_08442	PRAD	Primary Tumor
ABCS_08443	PRAD	Primary Tumor
ABCS_08444	PRAD	Primary Tumor
ABCS_01646	BRCA	Primary Tumor
ABCS_01647	BRCA	Primary Tumor
ABCS_11506	UCEC	Primary Tumor
ABCS_09061	SARC	Primary Tumor
ABCS_09062	SARC	Primary Tumor
ABCS_09063	SARC	Primary Tumor
ABCS_01910	CESC	Primary Tumor
ABCS_01911	CESC	Primary Tumor
ABCS_01912	CESC	Primary Tumor
ABCS_01913	CESC	Primary Tumor
ABCS_01914	CESC	Primary Tumor
ABCS_01915	CESC	Primary Tumor
ABCS_01916	CESC	Primary Tumor
ABCS_01917	CESC	Primary Tumor
ABCS_01918	CESC	Primary Tumor
ABCS_01919	CESC	Primary Tumor
ABCS_01920	CESC	Primary Tumor
ABCS_01921	CESC	Primary Tumor
ABCS_01922	CESC	Primary Tumor
ABCS_02631	ESCA	Primary Tumor
ABCS_02632	ESCA	Primary Tumor
ABCS_02633	ESCA	Primary Tumor
ABCS_02634	ESCA	Primary Tumor
ABCS_02635	ESCA	Primary Tumor
ABCS_02636	ESCA	Primary Tumor
ABCS_02637	ESCA	Primary Tumor
ABCS_02638	ESCA	Primary Tumor
ABCS_02639	ESCA	Primary Tumor
ABCS_02640	ESCA	Primary Tumor
ABCS_02641	ESCA	Primary Tumor
ABCS_02642	ESCA	Primary Tumor
ABCS_02643	ESCA	Primary Tumor
ABCS_09064	SARC	Primary Tumor
ABCS_09065	SARC	Recurrent Tumor
ABCS_09066	SARC	Primary Tumor
ABCS_09067	SARC	Primary Tumor
ABCS_09068	SARC	Primary Tumor
ABCS_09069	SARC	Recurrent Tumor
ABCS_09070	SARC	Primary Tumor
ABCS_09071	SARC	Primary Tumor
ABCS_09072	SARC	Primary Tumor
ABCS_00383	BLCA	Primary Tumor
ABCS_00384	BLCA	Primary Tumor
ABCS_00385	BLCA	Primary Tumor
ABCS_00386	BLCA	Solid Tissue Normal
ABCS_00387	BLCA	Primary Tumor
ABCS_00388	BLCA	Primary Tumor
ABCS_00389	BLCA	Primary Tumor
